GridCurrent,GridVoltage,GridVoltageVariation,Impedance,NeutralCurrent,PowerFactor,TimeStamp
1.5,243.8,-2.0,0.0,1.4,-0.84,2019-09-08 21:45:16
1.5,243.6,1.0,0.0,1.4,-0.84,2019-09-08 21:46:16
1.5,244.4,1.1,0.0,1.4,-0.8300000000000001,2019-09-08 21:47:16
1.5,245.2,-1.0,0.0,1.5,-0.8300000000000001,2019-09-08 21:48:16
1.5,244.4,1.3,0.0,1.5,-0.84,2019-09-08 21:49:16
1.5,244.8,-1.1,0.0,1.5,-0.84,2019-09-08 21:50:16
1.5,245.3,0.8,0.0,1.5,-0.8300000000000001,2019-09-08 21:51:16
1.5,244.9,1.0,0.0,1.5,-0.8300000000000001,2019-09-08 21:52:16
1.5,244.5,1.4,0.0,1.5,-0.8300000000000001,2019-09-08 21:53:16
1.5,244.3,1.6,0.0,1.5,-0.8300000000000001,2019-09-08 21:54:16
1.5,245.1,-1.6,0.0,1.5,-0.84,2019-09-08 21:55:16
1.5,244.8,1.0,0.0,1.5,-0.84,2019-09-08 21:56:15
1.5,244.5,1.3,0.0,1.5,-0.84,2019-09-08 21:57:15
1.5,244.8,-1.1,0.0,1.5,-0.8300000000000001,2019-09-08 21:58:15
1.5,244.7,0.9,0.0,1.5,-0.84,2019-09-08 21:59:16
1.8,243.0,2.4,0.30000000000000004,1.9,-0.97,2019-09-08 22:00:16
1.7000000000000002,243.6,1.0,0.0,1.8,-0.97,2019-09-08 22:01:16
1.7000000000000002,243.5,1.6,0.0,1.8,-0.97,2019-09-08 22:02:17
1.8,244.0,1.1,0.0,1.8,-0.97,2019-09-08 22:03:15
1.8,244.7,0.4,0.0,1.8,-0.97,2019-09-08 22:04:15
1.8,244.6,0.5,0.0,1.8,-0.97,2019-09-08 22:05:16
1.8,245.7,1.3,0.0,1.9,-0.97,2019-09-08 22:06:16
0.9,245.7,1.7000000000000002,0.0,1.0,-0.89,2019-09-08 22:07:15
0.9,244.2,1.4,0.0,1.0,-0.9,2019-09-08 22:08:16
0.9,244.5,1.1,0.0,1.0,-0.9,2019-09-08 22:09:17
0.9,244.8,0.8,0.0,1.0,-0.89,2019-09-08 22:10:15
0.9,246.3,-2.6,0.0,1.0,-0.89,2019-09-08 22:11:16
0.9,245.3,1.1,0.0,1.0,-0.89,2019-09-08 22:12:16
1.4,244.6,1.6,0.0,1.5,-0.99,2019-09-08 22:13:16
1.4,244.9,0.7000000000000001,0.0,1.5,-0.99,2019-09-08 22:14:16
1.4,245.5,1.3,0.0,1.5,-0.99,2019-09-08 22:15:16
1.4,245.1,1.5,0.0,1.5,-0.99,2019-09-08 22:16:16
1.4,245.2,0.6000000000000001,0.0,1.5,-0.99,2019-09-08 22:17:17
1.4,244.3,1.8,0.0,1.4,-0.99,2019-09-08 22:18:16
1.4,243.1,1.5,0.0,1.5,-0.99,2019-09-08 22:19:16
1.4,243.5,0.4,0.0,1.5,-0.99,2019-09-08 22:20:16
1.4,242.9,1.1,0.0,1.5,-0.99,2019-09-08 22:21:16
1.4,241.9,1.2,0.0,1.5,-0.99,2019-09-08 22:22:16
1.4,241.3,1.6,0.0,1.4,-0.99,2019-09-08 22:23:17
1.0,242.1,-1.5,0.0,1.0,-0.86,2019-09-08 22:24:15
1.0,242.1,-1.1,0.0,1.0,-0.86,2019-09-08 22:25:15
1.0,241.6,1.3,0.0,1.0,-0.86,2019-09-08 22:26:15
1.0,241.3,1.3,0.0,1.0,-0.85,2019-09-08 22:27:16
1.0,241.7,1.0,0.0,1.0,-0.85,2019-09-08 22:28:16
1.0,241.3,1.1,0.0,1.0,-0.85,2019-09-08 22:29:16
1.0,244.3,-3.8,0.0,1.0,-0.85,2019-09-08 22:30:16
1.0,244.4,1.1,0.0,1.0,-0.85,2019-09-08 22:31:16
1.0,243.1,2.0,0.0,1.0,-0.85,2019-09-08 22:32:16
1.0,243.2,0.9,0.0,1.0,-0.85,2019-09-08 22:33:16
1.0,243.5,0.6000000000000001,0.0,1.0,-0.85,2019-09-08 22:34:16
1.0,243.8,1.8,0.0,1.0,-0.84,2019-09-08 22:35:16
1.0,244.0,1.8,0.0,1.0,-0.84,2019-09-08 22:36:16
1.0,243.7,0.8,0.0,1.0,-0.84,2019-09-08 22:37:16
1.0,242.5,2.0,0.0,1.0,-0.85,2019-09-08 22:38:16
1.0,243.6,-1.3,0.0,1.0,-0.85,2019-09-08 22:39:16
1.0,243.4,1.2,0.0,1.0,-0.84,2019-09-08 22:40:15
1.0,243.0,1.4,0.0,1.0,-0.84,2019-09-08 22:41:15
1.1,243.9,-1.5,0.0,1.2,-0.86,2019-09-08 22:42:16
1.2,243.7,1.1,0.0,1.2,-0.87,2019-09-08 22:43:15
1.0,243.9,-1.5,0.0,1.1,-0.85,2019-09-08 22:44:16
0.9,244.7,-1.0,0.0,1.0,-0.84,2019-09-08 22:45:16
1.3,244.4,-1.1,0.2,1.4,-0.99,2019-09-08 22:46:16
0.8,245.0,-1.3,0.0,0.9,-0.9,2019-09-08 22:47:16
0.8,246.0,-2.0,0.0,0.9,-0.9,2019-09-08 22:48:16
0.8,243.3,0.8,0.0,0.8,-0.9,2019-09-08 22:51:16
0.8,243.3,1.1,0.0,0.9,-0.9,2019-09-08 22:52:16
0.8,244.0,-1.8,0.0,0.9,-0.9,2019-09-08 22:53:16
0.8,244.3,0.8,0.0,0.9,-0.9,2019-09-08 22:54:16
0.8,244.5,0.5,0.0,0.8,-0.9,2019-09-08 22:55:16
0.8,244.2,1.2,0.0,0.8,-0.9,2019-09-08 22:56:16
0.8,244.9,0.5,0.0,0.8,-0.9,2019-09-08 22:57:16
0.8,244.6,-1.1,0.0,0.8,-0.91,2019-09-08 22:58:16
0.8,244.2,0.6000000000000001,0.0,0.8,-0.89,2019-09-08 22:59:17
0.9,244.6,-1.1,0.0,0.8,-0.89,2019-09-08 23:00:16
0.9,244.8,-1.8,0.0,1.0,-0.84,2019-09-08 23:01:16
0.8,245.8,-2.3,0.0,0.8,-0.81,2019-09-08 23:02:15
0.8,244.5,1.4,0.0,0.8,-0.81,2019-09-08 23:03:16
0.8,244.2,1.2,0.0,0.8,-0.8,2019-09-08 23:04:16
0.8,244.9,-1.1,0.0,0.8,-0.79,2019-09-08 23:05:16
0.8,244.6,0.5,0.0,0.8,-0.81,2019-09-08 23:06:16
0.8,243.1,1.3,0.0,0.8,-0.8300000000000001,2019-09-08 23:07:16
0.8,243.4,-1.7000000000000002,0.0,0.8,-0.8300000000000001,2019-09-08 23:08:16
0.8,244.3,-1.5,0.0,0.9,-0.84,2019-09-08 23:09:16
0.8,245.3,-1.8,0.0,0.9,-0.84,2019-09-08 23:10:16
0.9,244.6,1.5,0.0,0.9,-0.84,2019-09-08 23:11:16
0.8,244.4,1.5,0.0,0.9,-0.84,2019-09-08 23:12:16
0.9,244.3,1.6,0.0,0.9,-0.84,2019-09-08 23:13:16
0.9,245.1,1.1,0.0,1.0,-0.8300000000000001,2019-09-08 23:14:16
0.9,243.6,2.3,0.0,0.9,-0.8300000000000001,2019-09-08 23:15:15
0.9,242.6,1.8,0.0,1.0,-0.84,2019-09-08 23:16:15
0.9,242.0,1.9,0.0,0.9,-0.8300000000000001,2019-09-08 23:17:16
0.9,243.9,-2.0,0.0,1.0,-0.8300000000000001,2019-09-08 23:18:16
0.9,243.7,1.2,0.0,0.9,-0.8300000000000001,2019-09-08 23:19:16
0.9,244.1,0.5,0.0,0.9,-0.8300000000000001,2019-09-08 23:20:16
0.9,244.0,0.8,0.0,0.9,-0.8300000000000001,2019-09-08 23:21:16
0.8,243.2,1.8,0.0,0.8,-0.39,2019-09-08 23:22:16
1.0,243.9,-1.1,0.2,1.0,-0.92,2019-09-08 23:23:16
0.9,243.1,1.3,0.0,0.9,-0.89,2019-09-08 23:24:16
0.9,243.6,-1.6,0.0,0.9,-0.89,2019-09-08 23:25:16
0.9,243.2,0.9,0.0,0.9,-0.89,2019-09-08 23:26:16
0.9,244.7,-1.6,0.0,0.9,-0.89,2019-09-08 23:27:16
0.9,244.8,1.0,0.0,0.9,-0.89,2019-09-08 23:28:16
0.9,245.3,-1.0,0.0,0.9,-0.89,2019-09-08 23:29:16
0.9,245.4,-1.4,0.0,0.9,-0.89,2019-09-08 23:30:16
0.9,244.1,1.8,0.0,0.9,-0.89,2019-09-08 23:31:15
0.9,244.0,1.5,0.0,0.8,-0.89,2019-09-08 23:32:16
0.9,244.0,0.9,0.0,0.8,-0.89,2019-09-08 23:33:16
0.9,243.7,1.2,0.0,0.8,-0.89,2019-09-08 23:34:15
0.9,245.1,-1.8,0.0,0.8,-0.89,2019-09-08 23:35:15
0.9,245.4,1.0,0.0,0.8,-0.88,2019-09-08 23:36:16
0.9,245.0,1.5,0.0,0.8,-0.88,2019-09-08 23:37:16
1.3,245.8,-1.0,0.0,1.2,-0.98,2019-09-08 23:38:16
1.2,245.2,1.2,0.0,1.2,-0.98,2019-09-08 23:39:16
1.2,246.2,1.0,0.0,1.2,-0.98,2019-09-08 23:40:16
1.2,244.4,2.0,0.0,1.2,-0.99,2019-09-08 23:41:17
1.2,244.5,1.5,0.0,1.2,-0.98,2019-09-08 23:42:16
1.2,244.0,1.0,0.0,1.2,-0.98,2019-09-08 23:43:16
1.2,243.6,1.1,0.0,1.2,-0.99,2019-09-08 23:44:16
1.2,245.4,-2.1,0.0,1.2,-0.98,2019-09-08 23:45:16
1.2,244.6,1.1,0.0,1.2,-0.98,2019-09-08 23:46:16
0.9,245.0,0.6000000000000001,0.0,0.8,-0.8300000000000001,2019-09-08 23:47:16
0.9,244.9,0.7000000000000001,0.0,0.8,-0.8300000000000001,2019-09-08 23:48:16
0.9,245.0,0.8,0.0,0.9,-0.8300000000000001,2019-09-08 23:49:16
0.9,243.3,2.5,0.0,0.8,-0.8300000000000001,2019-09-08 23:50:15
0.9,243.3,2.1,0.0,0.8,-0.8300000000000001,2019-09-08 23:51:16
0.9,244.0,1.5,0.0,0.9,-0.8300000000000001,2019-09-08 23:52:16
0.8,244.6,-1.1,0.0,0.7000000000000001,-0.4,2019-09-08 23:53:16
0.8,245.8,-1.8,0.0,0.8,-0.4,2019-09-08 23:54:16
0.8,245.9,1.0,0.0,0.8,-0.4,2019-09-08 23:55:16
0.8,245.1,1.8,0.0,0.8,-0.4,2019-09-08 23:56:16
0.8,247.4,-2.4,0.0,0.8,-0.4,2019-09-08 23:57:15
0.8,247.3,-1.8,0.0,0.8,-0.41000000000000003,2019-09-08 23:58:16
0.8,245.2,1.9,0.0,0.7000000000000001,-0.4,2019-09-08 23:59:16
0.8,245.0,1.5,0.0,0.8,-0.41000000000000003,2019-09-09 00:00:16
0.8,245.4,1.2,0.0,0.8,-0.4,2019-09-09 00:01:15
0.8,247.1,-1.6,0.0,0.8,-0.4,2019-09-09 00:02:16
0.8,247.1,1.5,0.0,0.8,-0.39,2019-09-09 00:03:16
0.8,245.2,2.9,0.0,0.8,-0.4,2019-09-09 00:04:16
0.8,244.0,2.5,0.0,0.8,-0.4,2019-09-09 00:05:16
0.8,244.2,1.2,0.0,0.8,-0.4,2019-09-09 00:06:16
0.8,242.9,2.5,0.0,0.8,-0.41000000000000003,2019-09-09 00:07:16
0.8,243.5,1.1,0.0,0.8,-0.4,2019-09-09 00:08:16
0.8,242.7,2.0,0.0,0.7000000000000001,-0.4,2019-09-09 00:09:16
1.4,242.5,1.0,0.30000000000000004,1.3,-0.99,2019-09-09 00:10:16
1.3,243.6,-1.6,0.0,1.2,-0.98,2019-09-09 00:11:15
1.2,243.4,1.2,0.0,1.1,-0.98,2019-09-09 00:12:16
1.2,243.5,1.4,0.0,1.1,-0.98,2019-09-09 00:13:16
1.2,243.7,1.2,0.0,1.1,-0.98,2019-09-09 00:14:15
1.2,243.5,1.0,0.0,1.1,-0.98,2019-09-09 00:15:16
1.2,242.6,1.5,0.0,1.1,-0.98,2019-09-09 00:16:16
1.2,243.1,0.8,0.0,1.1,-0.98,2019-09-09 00:17:16
1.1,243.0,1.4,0.0,1.1,-0.98,2019-09-09 00:18:16
1.1,244.1,-1.4,0.0,1.1,-0.98,2019-09-09 00:19:16
1.1,244.2,0.9,0.0,1.1,-0.99,2019-09-09 00:20:16
1.1,244.2,0.9,0.0,1.1,-0.98,2019-09-09 00:21:16
1.1,244.1,0.5,0.0,1.1,-0.98,2019-09-09 00:22:16
0.7000000000000001,244.6,-1.1,0.0,0.7000000000000001,-0.9,2019-09-09 00:23:16
0.7000000000000001,243.2,2.5,0.0,0.7000000000000001,-0.9,2019-09-09 00:24:16
0.7000000000000001,243.1,0.8,0.0,0.7000000000000001,-0.9,2019-09-09 00:25:16
0.7000000000000001,243.2,0.5,0.0,0.7000000000000001,-0.9,2019-09-09 00:26:15
0.7000000000000001,244.1,-1.4,0.0,0.7000000000000001,-0.9,2019-09-09 00:27:16
0.7000000000000001,245.4,-2.1,0.0,0.8,-0.9,2019-09-09 00:28:15
0.7000000000000001,244.6,1.0,0.0,0.8,-0.9,2019-09-09 00:29:15
0.7000000000000001,245.3,-1.1,0.0,0.7000000000000001,-0.9,2019-09-09 00:30:16
0.7000000000000001,244.9,0.7000000000000001,0.0,0.7000000000000001,-0.31,2019-09-09 00:31:17
0.7000000000000001,244.7,-1.0,0.0,0.7000000000000001,-0.31,2019-09-09 00:32:16
0.7000000000000001,244.1,1.3,0.0,0.7000000000000001,-0.31,2019-09-09 00:33:16
0.7000000000000001,244.4,-1.6,0.0,0.7000000000000001,-0.31,2019-09-09 00:34:16
0.7000000000000001,243.3,1.5,0.0,0.7000000000000001,-0.31,2019-09-09 00:35:16
0.7000000000000001,244.0,-1.3,0.0,0.7000000000000001,-0.31,2019-09-09 00:36:16
0.7000000000000001,244.2,0.8,0.0,0.7000000000000001,-0.31,2019-09-09 00:37:15
0.7000000000000001,244.8,-1.5,0.0,0.7000000000000001,-0.32,2019-09-09 00:38:16
0.7000000000000001,243.7,1.3,0.0,0.7000000000000001,-0.31,2019-09-09 00:39:16
0.7000000000000001,243.6,1.5,0.0,0.7000000000000001,-0.31,2019-09-09 00:40:16
0.7000000000000001,243.4,1.6,0.0,0.6000000000000001,-0.31,2019-09-09 00:41:16
0.8,243.3,-1.1,0.1,0.7000000000000001,-0.85,2019-09-09 00:42:16
0.8,243.4,-1.2,0.0,0.7000000000000001,-0.8300000000000001,2019-09-09 00:43:16
0.8,242.6,1.0,0.0,0.7000000000000001,-0.8300000000000001,2019-09-09 00:44:16
0.8,244.1,-1.6,0.0,0.7000000000000001,-0.8300000000000001,2019-09-09 00:45:16
0.8,243.6,0.6000000000000001,0.0,0.7000000000000001,-0.8300000000000001,2019-09-09 00:46:16
0.8,244.8,-1.3,0.0,0.7000000000000001,-0.8200000000000001,2019-09-09 00:47:17
0.8,244.3,0.8,0.0,0.7000000000000001,-0.8300000000000001,2019-09-09 00:48:16
0.8,243.7,1.9,0.0,0.7000000000000001,-0.8300000000000001,2019-09-09 00:50:16
0.8,244.3,0.6000000000000001,0.0,0.8,-0.8300000000000001,2019-09-09 00:51:15
0.8,244.4,0.5,0.0,0.8,-0.8300000000000001,2019-09-09 00:52:16
1.2,245.1,-1.8,0.1,1.2,-0.98,2019-09-09 00:53:16
1.1,245.9,-1.4,0.0,1.2,-0.98,2019-09-09 00:54:15
0.8,245.7,0.7000000000000001,0.0,0.8,-0.9,2019-09-09 00:55:16
0.8,245.4,1.0,0.0,0.8,-0.9,2019-09-09 00:56:16
0.8,246.0,-1.0,0.0,0.8,-0.9,2019-09-09 00:57:16
