,GridCurrent,GridVoltage,GridVoltageVariation,Impedance,NeutralCurrent,PowerFactor,TimeStamp
1382,-5.2,246.3,1.3,0.0,5.1,0.99,2019-10-05 09:17:23
1383,-5.2,246.3,-1.0,0.0,5.1,0.99,2019-10-05 09:18:22
1384,-5.2,245.2,1.7,0.0,5.1,0.99,2019-10-05 09:19:22
1385,-5.2,245.0,1.9,0.0,5.2,0.99,2019-10-05 09:20:22
1386,-5.2,244.7,1.2,0.0,5.2,0.99,2019-10-05 09:21:22
1387,-5.2,246.0,1.4,0.0,5.1,0.99,2019-10-05 09:22:22
1388,-5.2,244.5,2.9,0.0,5.2,0.99,2019-10-05 09:23:22
1389,-5.2,246.0,-1.5,0.0,5.1,0.99,2019-10-05 09:24:22
1390,-5.3,245.5,1.4,0.0,5.2,0.99,2019-10-05 09:25:22
1391,-4.8,244.9,1.5,0.0,4.8,0.99,2019-10-05 09:26:21
1392,3.6,242.2,3.4,0.0,3.6,0.71,2019-10-05 09:27:21
1393,3.3,243.2,1.1,0.0,3.3,0.71,2019-10-05 09:28:21
1394,3.1,243.0,1.6,0.0,3.1,0.71,2019-10-05 09:29:22
1395,-4.9,245.4,-2.9,0.0,4.9,-0.99,2019-10-05 09:30:22
1396,-5.0,245.2,1.2,0.0,4.9,-0.99,2019-10-05 09:31:22
1397,-4.9,244.5,1.8,0.0,4.9,0.99,2019-10-05 09:32:22
1398,-5.0,244.9,1.2,0.0,4.9,-0.99,2019-10-05 09:33:22
1399,2.6,244.3,1.1,0.0,2.6,0.66,2019-10-05 09:34:22
1400,2.3,243.3,1.5,0.0,2.3,0.69,2019-10-05 09:35:22
1401,-5.1,245.5,-2.5,0.0,5.1,0.99,2019-10-05 09:36:22
1402,-4.6,246.3,-2.5,0.0,4.5,-0.99,2019-10-05 09:37:22
1403,2.6,244.7,1.9,0.0,2.6,0.65,2019-10-05 09:38:22
1404,2.5,244.7,-1.0,0.0,2.5,0.67,2019-10-05 09:39:23
1405,2.3,244.7,-1.5,0.0,2.2,0.68,2019-10-05 09:40:21
1406,-5.4,246.1,-3.0,0.0,5.3,-0.99,2019-10-05 09:41:22
1407,-3.5,244.5,1.4,0.0,3.4,-0.99,2019-10-05 09:42:22
1408,-3.9,245.3,1.3,0.0,3.8,-0.99,2019-10-05 09:43:21
1409,-3.7,243.7,1.8,0.0,3.7,-0.99,2019-10-05 09:44:21
1410,-4.3,244.4,1.0,0.0,4.2,-0.99,2019-10-05 09:45:22
1411,-4.4,243.9,2.0,0.0,4.3,-0.99,2019-10-05 09:46:23
1412,-4.4,243.7,1.4,0.0,4.4,-0.99,2019-10-05 09:47:22
1413,-4.1,244.7,-1.0,0.0,4.1,-0.99,2019-10-05 09:48:22
1414,-3.8,244.6,1.5,0.0,3.7,-0.99,2019-10-05 09:49:22
1415,-3.2,243.9,1.8,0.0,3.1,-0.99,2019-10-05 09:50:22
1416,-3.0,244.3,0.6,0.0,3.0,-0.99,2019-10-05 09:51:21
1417,-3.6,244.4,0.8,0.0,3.6,-0.99,2019-10-05 09:52:21
1418,-2.6,243.9,1.1,0.0,2.6,-0.99,2019-10-05 09:53:23
1419,-3.1,244.3,0.8,0.0,3.1,-0.99,2019-10-05 09:54:23
1420,-1.3,243.6,1.3,0.0,1.4,0.96,2019-10-05 09:55:21
1421,-3.5,244.5,1.3,0.0,3.5,-0.99,2019-10-05 09:56:22
1422,-4.0,245.5,-1.3,0.0,4.0,0.99,2019-10-05 09:57:21
1423,-3.9,245.6,-1.1,0.0,3.9,0.99,2019-10-05 09:58:21
1424,-3.8,245.8,-1.0,0.0,3.8,0.99,2019-10-05 09:59:21
