,GridCurrent,GridVoltage,GridVoltageVariation,Impedance,NeutralCurrent,PowerFactor,TimeStamp
1507,-11.2,248.1,-1.0,0.1,0.0,-0.99,2019-04-15 12:41:42
1508,-4.5,244.5,3.6,0.1,0.0,-0.94,2019-04-15 12:42:41
1509,-4.5,245.1,1.3,0.1,0.0,-0.94,2019-04-15 12:43:42
1510,-4.0,244.3,1.1,0.1,0.0,-0.93,2019-04-15 12:44:41
1511,-3.9,244.0,1.1,0.1,0.0,-0.93,2019-04-15 12:45:42
1512,-3.5,243.9,1.1,0.1,0.0,-0.9,2019-04-15 12:46:42
1513,-3.3,243.3,1.1,0.1,0.0,-0.89,2019-04-15 12:47:42
1514,-3.2,243.5,0.8,0.1,0.0,-0.89,2019-04-15 12:48:42
1515,-3.1,243.7,0.5,0.1,0.0,-0.88,2019-04-15 12:49:41
1516,-2.9,243.0,1.0,0.1,0.0,-0.87,2019-04-15 12:50:42
1517,-2.8,243.1,0.6,0.1,0.0,-0.86,2019-04-15 12:51:43
1518,-2.9,242.8,1.1,0.1,0.0,-0.87,2019-04-15 12:52:41
1519,-2.4,243.1,0.5,0.1,0.0,-0.82,2019-04-15 12:53:42
1520,-2.3,243.6,-1.4,0.1,0.0,-0.78,2019-04-15 12:54:41
1521,-2.1,242.8,1.0,0.1,0.0,-0.75,2019-04-15 12:55:42
1522,-2.0,243.4,0.7,0.1,0.0,-0.72,2019-04-15 12:56:42
1523,-2.0,243.3,0.8,0.1,0.0,-0.69,2019-04-15 12:57:42
1524,-1.9,244.0,-1.0,0.1,0.0,-0.67,2019-04-15 12:58:43
1525,-1.9,244.1,-1.0,0.1,0.0,-0.67,2019-04-15 12:59:41
1526,-2.0,243.7,0.7,0.1,0.0,-0.69,2019-04-15 13:00:41
1527,-2.0,243.7,0.5,0.1,0.0,-0.7,2019-04-15 13:01:41
1528,-2.0,244.0,0.5,0.1,0.0,-0.7,2019-04-15 13:02:41
1529,-1.9,243.4,1.1,0.1,0.0,-0.69,2019-04-15 13:03:41
1530,-1.9,243.7,0.8,0.1,0.0,-0.68,2019-04-15 13:04:42
1531,-1.8,244.2,-1.0,0.1,0.0,-0.6,2019-04-15 13:05:42
1532,-1.6,243.6,0.8,0.1,0.0,-0.51,2019-04-15 13:06:42
1533,-1.6,243.8,0.8,0.1,0.0,-0.43,2019-04-15 13:07:41
1534,-1.5,243.6,0.3,0.1,0.0,-0.31,2019-04-15 13:08:42
1535,-1.4,243.5,0.5,0.1,0.0,-0.24,2019-04-15 13:09:42
1536,-1.4,242.5,1.1,0.1,0.0,-0.18,2019-04-15 13:10:43
1537,-1.4,242.8,0.8,0.1,0.0,-0.15,2019-04-15 13:11:43
1538,-1.4,243.2,-1.0,0.1,0.0,-0.13,2019-04-15 13:12:42
1539,-1.4,242.3,1.1,0.1,0.0,-0.13,2019-04-15 13:13:41
1540,-1.4,241.8,0.8,0.0,0.0,-0.13,2019-04-15 13:14:42
1541,-1.4,243.1,-1.6,0.0,0.0,-0.12,2019-04-15 13:15:41
1542,-1.4,243.1,-1.0,0.0,0.0,-0.12,2019-04-15 13:16:42
1543,-1.4,242.8,1.0,0.0,0.0,-0.14,2019-04-15 13:17:42
1544,-1.4,245.8,-3.3,0.0,0.0,-0.16,2019-04-15 13:18:43
1545,-1.4,245.2,1.2,0.0,0.0,-0.19,2019-04-15 13:19:40
1546,-1.5,245.3,0.6,0.0,0.0,-0.24,2019-04-15 13:20:42
1547,-1.5,245.4,0.1,0.0,0.0,-0.29,2019-04-15 13:21:42
1548,-1.6,244.7,1.4,0.0,0.0,-0.35,2019-04-15 13:22:42
1549,-1.6,244.5,1.0,0.0,0.0,-0.41,2019-04-15 13:23:42
1550,-1.6,245.5,-1.3,0.0,0.0,-0.45,2019-04-15 13:24:41
1551,-1.7,245.6,-1.1,0.0,0.0,-0.48,2019-04-15 13:25:42
1552,-1.7,245.0,1.0,0.0,0.0,-0.5,2019-04-15 13:26:41
1553,-1.7,245.1,0.8,0.0,0.0,-0.53,2019-04-15 13:27:42
1554,-1.8,244.5,1.1,0.0,0.0,-0.57,2019-04-15 13:28:42
1555,-1.8,244.4,0.8,0.0,0.0,-0.59,2019-04-15 13:29:42
1556,-1.9,244.6,0.5,0.0,0.0,-0.68,2019-04-15 13:30:41
1557,-2.0,244.6,0.8,0.0,0.0,-0.7,2019-04-15 13:31:43
1558,-2.0,245.5,-1.8,0.0,0.0,-0.71,2019-04-15 13:32:41
1559,-2.0,244.2,1.4,0.0,0.0,-0.73,2019-04-15 13:33:41
1560,-2.1,245.2,-1.1,0.0,0.0,-0.72,2019-04-15 13:34:41
1561,-2.1,245.4,-1.1,0.0,0.0,-0.72,2019-04-15 13:35:42
1562,-2.0,245.0,1.1,0.0,0.0,-0.72,2019-04-15 13:36:42
1563,-2.0,245.0,0.6,0.0,0.0,-0.71,2019-04-15 13:37:43
1564,-2.0,244.9,1.7,0.0,0.0,-0.7,2019-04-15 13:38:42
1565,-2.0,244.8,0.6,0.0,0.0,-0.7,2019-04-15 13:39:42
1566,-2.0,245.0,-1.0,0.0,0.0,-0.69,2019-04-15 13:40:42
1567,-1.9,245.5,-1.1,0.0,0.0,-0.68,2019-04-15 13:41:42
1568,-1.9,244.9,1.1,0.0,0.0,-0.68,2019-04-15 13:42:42
1569,-1.9,244.3,1.1,0.0,0.0,-0.68,2019-04-15 13:43:42
1570,-1.9,245.0,-1.0,0.0,0.0,-0.67,2019-04-15 13:44:42
1571,-1.9,245.1,0.5,0.0,0.0,-0.66,2019-04-15 13:45:41
1572,-1.9,244.6,0.8,0.0,0.0,-0.66,2019-04-15 13:46:41
1573,-1.9,245.0,-1.5,0.0,0.0,-0.68,2019-04-15 13:47:42
1574,-2.0,244.7,0.8,0.0,0.0,-0.7,2019-04-15 13:48:42
1575,-2.1,244.5,1.1,0.0,0.0,-0.73,2019-04-15 13:49:42
1576,-2.1,244.3,1.1,0.0,0.0,-0.74,2019-04-15 13:50:42
1577,-2.2,244.7,-1.0,0.0,0.0,-0.76,2019-04-15 13:51:42
1578,-2.3,244.0,0.8,0.0,0.0,-0.78,2019-04-15 13:52:42
1579,-2.4,244.4,0.3,0.0,0.0,-0.79,2019-04-15 13:53:42
1580,-2.4,244.2,0.8,0.0,0.0,-0.79,2019-04-15 13:54:41
1581,-2.4,244.5,0.8,0.0,0.0,-0.78,2019-04-15 13:55:41
1582,-2.3,245.1,0.3,0.0,0.0,-0.78,2019-04-15 13:56:42
1583,-2.3,245.2,0.4,0.0,0.0,-0.77,2019-04-15 13:57:42
1584,-2.3,245.3,0.3,0.0,0.0,-0.76,2019-04-15 13:58:42
1585,-2.3,245.5,-1.3,0.0,0.0,-0.76,2019-04-15 13:59:42
1586,-2.3,246.3,1.1,0.0,0.0,-0.76,2019-04-15 14:00:42
1587,-2.2,246.2,1.6,0.0,0.0,-0.75,2019-04-15 14:01:41
1588,-2.2,246.9,0.5,0.0,0.0,-0.74,2019-04-15 14:02:41
1589,-2.2,246.8,1.3,0.0,0.0,-0.74,2019-04-15 14:03:42
1590,-2.2,246.4,1.3,0.0,0.0,-0.74,2019-04-15 14:04:42
1591,-2.2,247.1,-1.3,0.0,0.0,-0.74,2019-04-15 14:05:43
1592,-2.2,247.1,0.5,0.0,0.0,-0.74,2019-04-15 14:06:42
1593,-2.2,247.3,-1.1,0.0,0.0,-0.75,2019-04-15 14:07:41
1594,-2.2,246.4,1.1,0.0,0.0,-0.75,2019-04-15 14:08:42
1595,-2.2,246.4,1.3,0.0,0.0,-0.74,2019-04-15 14:09:42
1596,-2.2,247.1,-1.0,0.0,0.0,-0.74,2019-04-15 14:10:42
1597,-2.2,247.2,0.7,0.0,0.0,-0.73,2019-04-15 14:11:41
1598,-2.3,247.3,-1.3,0.0,0.0,-0.77,2019-04-15 14:12:42
1599,-2.3,247.3,0.6,0.0,0.0,-0.78,2019-04-15 14:13:41
1600,-2.4,246.9,1.0,0.0,0.0,-0.8,2019-04-15 14:15:42
1601,-2.5,247.0,0.8,0.0,0.0,-0.81,2019-04-15 14:16:42
1602,-2.5,247.2,-1.0,0.0,0.0,-0.81,2019-04-15 14:17:42
1603,-2.5,247.2,0.7,0.0,0.0,-0.81,2019-04-15 14:18:41
1604,-2.5,248.3,-1.5,0.0,0.0,-0.81,2019-04-15 14:19:41
1605,-2.5,248.1,0.3,0.0,0.0,-0.81,2019-04-15 14:20:42
1606,-2.5,248.2,0.4,0.0,0.0,-0.81,2019-04-15 14:21:41
1607,-2.5,248.2,1.0,0.0,0.0,-0.81,2019-04-15 14:22:41
1608,-2.5,248.4,0.5,0.0,0.0,-0.81,2019-04-15 14:23:41
1609,-2.5,248.3,0.3,0.0,0.0,-0.81,2019-04-15 14:24:42
1610,-2.5,247.6,0.8,0.0,0.0,-0.82,2019-04-15 14:25:42
1611,-2.5,247.7,0.6,0.0,0.0,-0.82,2019-04-15 14:26:41
1612,-2.5,247.9,-1.1,0.0,0.0,-0.82,2019-04-15 14:27:42
1613,-2.5,247.2,1.0,0.0,0.0,-0.82,2019-04-15 14:28:44
1614,-2.4,247.9,-2.1,0.0,0.0,-0.8,2019-04-15 14:29:41
1615,-2.4,247.6,0.3,0.0,0.0,-0.79,2019-04-15 14:30:42
1616,-2.3,247.2,-1.0,0.0,0.0,-0.78,2019-04-15 14:31:42
1617,-2.2,246.9,1.3,0.0,0.0,-0.76,2019-04-15 14:32:42
1618,-2.2,247.0,0.8,0.0,0.0,-0.74,2019-04-15 14:33:42
1619,-2.1,247.5,-1.0,0.0,0.0,-0.74,2019-04-15 14:34:42
1620,-2.2,247.7,-1.0,0.0,0.0,-0.75,2019-04-15 14:35:42
1621,-4.8,248.0,0.8,0.0,0.0,-0.95,2019-04-15 14:36:41
1622,-3.4,248.4,0.7,0.0,0.0,-0.89,2019-04-15 14:37:42
1623,-2.4,247.1,-1.1,0.0,0.0,-0.8,2019-04-15 14:39:42
1624,-2.4,246.6,0.8,0.0,0.0,-0.79,2019-04-15 14:40:42
1625,-2.4,245.0,3.1,0.0,0.0,-0.8,2019-04-15 14:41:42
1626,-2.5,247.7,-2.7,0.0,0.0,-0.8,2019-04-15 14:42:42
1627,-2.6,246.9,1.0,0.0,0.0,-0.82,2019-04-15 14:43:42
1628,-2.7,247.5,0.1,0.0,0.0,-0.83,2019-04-15 14:44:42
1629,-2.7,247.2,0.5,0.0,0.0,-0.83,2019-04-15 14:45:42
1630,-2.7,247.2,-1.0,0.0,0.0,-0.84,2019-04-15 14:46:41
1631,-2.8,247.3,0.3,0.0,0.0,-0.84,2019-04-15 14:47:42
1632,-2.8,247.3,1.0,0.0,0.0,-0.85,2019-04-15 14:48:42
1633,-2.9,247.2,0.7,0.0,0.0,-0.86,2019-04-15 14:49:42
1634,-3.0,247.4,0.6,0.0,0.0,-0.86,2019-04-15 14:50:42
1635,-3.1,247.2,1.0,0.0,0.0,-0.87,2019-04-15 14:51:41
1636,-3.2,247.8,0.3,0.0,0.0,-0.88,2019-04-15 14:52:42
1637,-3.2,248.2,0.2,0.0,0.0,-0.88,2019-04-15 14:53:42
1638,-3.1,247.3,1.1,0.0,0.0,-0.87,2019-04-15 14:54:42
1639,-3.1,247.6,0.5,0.0,0.0,-0.88,2019-04-15 14:55:42
1640,-3.1,247.2,-1.1,0.0,0.0,-0.88,2019-04-15 14:56:42
1641,-3.3,247.2,-1.0,0.0,0.0,-0.9,2019-04-15 14:57:41
1642,-3.1,246.4,1.3,0.0,0.0,-0.88,2019-04-15 14:58:42
1643,-3.4,247.3,-1.3,0.0,0.0,-0.96,2019-04-15 14:59:42
1644,-2.3,246.7,1.4,0.0,0.0,-0.92,2019-04-15 15:00:41
1645,-2.1,246.4,0.5,0.0,0.0,-0.91,2019-04-15 15:01:41
1646,-2.1,246.6,0.5,0.0,0.0,-0.91,2019-04-15 15:02:42
1647,-2.4,246.3,0.8,0.0,0.0,-0.93,2019-04-15 15:03:42
1648,-2.1,246.2,1.9,0.0,0.0,-0.91,2019-04-15 15:04:42
1649,-2.1,246.3,-1.1,0.0,0.0,-0.91,2019-04-15 15:05:41
1650,-2.0,246.1,1.1,0.0,0.0,-0.9,2019-04-15 15:06:42
1651,-2.0,247.0,-1.1,0.0,0.0,-0.9,2019-04-15 15:07:41
1652,-2.0,246.4,1.0,0.0,0.0,-0.89,2019-04-15 15:08:42
1653,-1.8,247.1,-1.0,0.0,0.0,-0.87,2019-04-15 15:09:42
1654,-1.7,247.0,0.9,0.0,0.0,-0.86,2019-04-15 15:10:42
1655,-1.6,246.9,1.0,0.0,0.0,-0.84,2019-04-15 15:11:42
1656,-1.5,247.1,1.0,0.0,0.0,-0.82,2019-04-15 15:12:42
1657,-1.5,246.1,1.5,0.0,0.0,-0.81,2019-04-15 15:13:42
1658,-1.4,246.2,0.7,0.0,0.0,-0.79,2019-04-15 15:14:42
1659,-1.3,245.4,1.2,0.0,0.0,-0.76,2019-04-15 15:15:42
1660,-1.3,245.3,-1.3,0.0,0.0,-0.75,2019-04-15 15:16:41
1661,-1.3,244.7,1.4,0.0,0.0,-0.74,2019-04-15 15:17:42
1662,-1.3,245.2,0.8,0.0,0.0,-0.73,2019-04-15 15:18:41
1663,-1.3,245.0,0.9,0.0,0.0,-0.72,2019-04-15 15:19:41
1664,-1.2,244.3,1.6,0.0,0.0,-0.66,2019-04-15 15:20:41
1665,-1.1,244.2,1.3,0.0,0.0,-0.55,2019-04-15 15:21:41
1666,-1.0,244.6,1.0,0.0,0.0,-0.37,2019-04-15 15:22:41
1667,-1.0,245.4,-1.5,0.0,0.0,-0.27,2019-04-15 15:23:41
1668,-1.0,245.2,-1.0,0.0,0.0,-0.25,2019-04-15 15:24:41
1669,-1.0,244.4,1.1,0.0,0.0,-0.3,2019-04-15 15:25:42
1670,-1.0,245.2,0.2,0.0,0.0,-0.35,2019-04-15 15:26:42
1671,-1.0,245.0,1.0,0.0,0.0,-0.39,2019-04-15 15:27:41
1672,-1.0,245.3,-1.1,0.0,0.0,-0.43,2019-04-15 15:28:42
1673,-1.0,245.3,0.8,0.0,0.0,-0.43,2019-04-15 15:29:42
1674,-1.0,245.5,1.3,0.0,0.0,-0.44,2019-04-15 15:30:41
1675,-1.1,245.7,0.5,0.0,0.0,-0.44,2019-04-15 15:31:41
1676,-1.1,245.7,0.6,0.0,0.0,-0.51,2019-04-15 15:32:41
1677,-1.1,245.7,-1.0,0.0,0.0,-0.58,2019-04-15 15:33:42
1678,-1.2,245.5,1.1,0.0,0.0,-0.62,2019-04-15 15:34:43
1679,-1.2,246.3,-1.0,0.0,0.0,-0.66,2019-04-15 15:35:41
1680,-1.3,245.4,1.0,0.0,0.0,-0.68,2019-04-15 15:36:42
1681,-1.3,245.2,1.5,0.0,0.0,-0.69,2019-04-15 15:37:42
1682,-1.3,245.2,0.6,0.0,0.0,-0.76,2019-04-15 15:38:41
1683,-1.3,245.5,-1.1,0.0,0.0,-0.74,2019-04-15 15:39:41
1684,-1.3,246.4,-1.8,0.0,0.0,-0.73,2019-04-15 15:40:42
1685,-1.2,246.2,0.5,0.0,0.0,-0.71,2019-04-15 15:41:42
1686,-1.2,246.5,0.6,0.0,0.0,-0.71,2019-04-15 15:42:42
1687,-1.2,246.2,1.2,0.0,0.0,-0.7,2019-04-15 15:43:42
1688,-1.2,245.6,1.6,0.0,0.0,-0.69,2019-04-15 15:44:41
1689,-1.2,246.1,1.3,0.0,0.0,-0.68,2019-04-15 15:45:42
1690,-1.2,246.8,1.1,0.0,0.0,-0.66,2019-04-15 15:46:42
1691,-1.1,245.9,1.5,0.0,0.0,-0.65,2019-04-15 15:47:42
1692,-1.1,246.4,-1.2,0.0,0.0,-0.6,2019-04-15 15:48:43
1693,-1.1,245.8,1.1,0.0,0.0,-0.56,2019-04-15 15:49:42
1694,-1.0,246.2,-1.2,0.0,0.0,-0.5,2019-04-15 15:50:42
1695,-1.0,246.4,-1.3,0.0,0.0,-0.42,2019-04-15 15:51:42
1696,-0.9,246.4,-1.2,0.0,0.0,-0.34,2019-04-15 15:52:41
1697,-0.9,247.0,-1.5,0.0,0.0,-0.29,2019-04-15 15:53:42
1698,-0.9,246.7,0.5,0.0,0.0,-0.3,2019-04-15 15:54:42
1699,-0.9,245.8,1.6,0.0,0.0,-0.34,2019-04-15 15:55:43
1700,-1.0,246.1,0.5,0.0,0.0,-0.39,2019-04-15 15:56:42
1701,-1.0,245.9,0.6,0.0,0.0,-0.4,2019-04-15 15:57:41
1702,-1.0,246.3,-1.3,0.0,0.0,-0.36,2019-04-15 15:58:42
1703,-1.0,246.0,1.3,0.0,0.0,-0.34,2019-04-15 15:59:41
1704,-1.0,246.1,0.5,0.0,0.0,-0.3,2019-04-15 16:00:42
1705,-1.0,245.4,1.2,0.0,0.0,-0.24,2019-04-15 16:01:41
1706,-1.0,245.3,-1.1,0.0,0.0,-0.19,2019-04-15 16:02:41
1707,-1.0,245.3,0.8,0.0,0.0,-0.13,2019-04-15 16:03:41
1708,-1.0,245.3,0.8,0.0,0.0,-0.09,2019-04-15 16:04:42
1709,1.0,246.3,-1.1,0.0,0.0,-0.06,2019-04-15 16:05:42
1710,1.0,245.6,1.0,0.0,0.0,-0.06,2019-04-15 16:06:42
1711,1.0,246.0,0.9,0.0,0.0,-0.04,2019-04-15 16:07:42
1712,0.9,245.2,1.1,0.0,0.0,-0.01,2019-04-15 16:08:42
1713,0.9,245.7,-1.0,0.0,0.0,0.02,2019-04-15 16:09:42
1714,0.9,246.2,-1.1,0.0,0.0,0.04,2019-04-15 16:10:41
1715,0.9,246.0,0.8,0.0,0.0,0.05,2019-04-15 16:11:42
1716,1.0,247.8,-1.8,0.0,0.0,0.01,2019-04-15 16:12:43
1717,1.0,247.6,-1.4,0.0,0.0,0.01,2019-04-15 16:13:42
1718,0.9,245.5,2.0,0.0,0.0,0.0,2019-04-15 16:14:43
1719,1.0,245.8,1.1,0.0,0.0,-0.04,2019-04-15 16:15:42
1720,-1.0,245.8,1.6,0.0,0.0,-0.14,2019-04-15 16:16:42
1721,-1.0,246.6,-1.1,0.0,0.0,-0.24,2019-04-15 16:17:42
1722,-1.0,246.7,0.9,0.0,0.0,-0.24,2019-04-15 16:18:42
1723,-1.0,245.9,1.5,0.0,0.0,-0.2,2019-04-15 16:19:41
1724,-1.0,246.2,-1.2,0.0,0.0,-0.23,2019-04-15 16:20:42
1725,-0.9,246.3,-1.6,0.0,0.0,-0.32,2019-04-15 16:21:43
1726,-0.9,246.4,-1.0,0.0,0.0,-0.3,2019-04-15 16:22:41
1727,-0.9,247.1,-1.5,0.0,0.0,-0.3,2019-04-15 16:23:42
1728,-0.9,246.3,0.8,0.0,0.0,-0.26,2019-04-15 16:24:42
1729,-0.9,246.2,-1.0,0.0,0.0,-0.25,2019-04-15 16:25:42
1730,-0.9,245.3,1.1,0.0,0.0,-0.27,2019-04-15 16:26:42
1731,-0.9,245.1,1.0,0.0,0.0,-0.31,2019-04-15 16:27:43
1732,-0.9,246.5,-1.0,0.0,0.0,-0.34,2019-04-15 16:28:41
1733,-0.9,246.4,-1.2,0.0,0.0,-0.28,2019-04-15 16:29:41
1734,-0.9,245.5,1.3,0.0,0.0,-0.19,2019-04-15 16:30:42
1735,-0.8,245.5,2.0,0.0,0.0,-0.09,2019-04-15 16:31:42
1736,0.8,245.4,1.0,0.0,0.0,-0.02,2019-04-15 16:32:41
1737,0.8,245.5,0.8,0.0,0.0,0.0,2019-04-15 16:33:42
1738,0.8,243.3,-1.0,0.0,0.0,0.03,2019-04-15 16:34:42
1739,0.8,243.8,0.3,0.0,0.0,0.08,2019-04-15 16:35:42
1740,0.8,243.0,1.6,0.0,0.0,0.11,2019-04-15 16:36:41
1741,0.8,243.1,1.0,0.0,0.0,0.14,2019-04-15 16:37:41
1742,0.8,243.4,-1.0,0.0,0.0,0.18,2019-04-15 16:39:42
1743,0.8,244.0,-1.5,0.0,0.0,0.23,2019-04-15 16:40:41
1744,0.8,243.2,1.3,0.0,0.0,0.24,2019-04-15 16:41:42
1745,0.8,243.1,1.3,0.0,0.0,0.25,2019-04-15 16:42:42
1746,0.9,243.2,1.1,0.0,0.0,0.19,2019-04-15 16:43:41
1747,0.9,243.1,1.3,0.0,0.0,0.21,2019-04-15 16:44:41
1748,0.9,243.3,0.8,0.0,0.0,0.26,2019-04-15 16:45:41
1749,0.9,242.4,1.1,0.0,0.0,0.26,2019-04-15 16:46:43
1750,0.9,242.5,0.8,0.0,0.0,0.25,2019-04-15 16:47:42
1751,0.9,242.3,1.3,0.0,0.0,0.24,2019-04-15 16:48:41
1752,0.9,241.5,1.4,0.0,0.0,0.24,2019-04-15 16:49:42
1753,0.9,241.1,0.8,0.0,0.0,0.23,2019-04-15 16:50:42
1754,0.9,240.8,1.5,0.0,0.0,0.23,2019-04-15 16:51:41
1755,0.9,241.1,1.1,0.0,0.0,0.22,2019-04-15 16:52:42
1756,0.9,241.3,0.8,0.0,0.0,0.22,2019-04-15 16:53:42
1757,0.9,241.0,1.1,0.0,0.0,0.23,2019-04-15 16:54:42
1758,0.9,240.9,-1.7,0.0,0.0,0.27,2019-04-15 16:55:42
1759,0.9,241.3,-1.6,0.0,0.0,0.3,2019-04-15 16:56:41
1760,0.9,242.4,-1.9,0.0,0.0,0.33,2019-04-15 16:57:41
1761,0.9,242.1,1.1,0.0,0.0,0.35,2019-04-15 16:58:42
1762,0.9,241.8,0.8,0.0,0.0,0.38,2019-04-15 16:59:42
1763,0.9,240.6,1.8,0.0,0.0,0.4,2019-04-15 17:00:42
1764,0.9,241.4,-1.5,0.0,0.0,0.41,2019-04-15 17:01:42
1765,0.9,241.1,-1.3,0.0,0.0,0.42,2019-04-15 17:02:42
1766,0.9,242.2,-1.1,0.0,0.0,0.43,2019-04-15 17:03:41
1767,0.8,240.8,1.6,0.0,0.0,0.32,2019-04-15 17:04:42
1768,0.8,241.7,-2.2,0.0,0.0,0.38,2019-04-15 17:05:42
1769,0.8,242.6,-3.0,0.0,0.0,0.41,2019-04-15 17:06:43
1770,0.8,241.7,1.4,0.0,0.0,0.46,2019-04-15 17:07:41
1771,0.8,241.7,-2.1,0.0,0.0,0.55,2019-04-15 17:08:41
1772,0.8,242.2,-1.0,0.0,0.0,0.51,2019-04-15 17:09:44
1773,0.8,242.5,1.0,0.0,0.0,0.55,2019-04-15 17:10:42
1774,0.8,241.9,1.0,0.0,0.0,0.54,2019-04-15 17:11:42
1775,0.8,242.5,-1.5,0.0,0.0,0.55,2019-04-15 17:12:42
1776,0.8,240.6,2.3,0.0,0.0,0.55,2019-04-15 17:13:43
1777,0.8,241.1,0.8,0.0,0.0,0.55,2019-04-15 17:14:42
1778,0.8,242.1,-2.1,0.0,0.0,0.55,2019-04-15 17:15:42
1779,0.8,241.1,2.0,0.0,0.0,0.54,2019-04-15 17:16:42
1780,0.8,241.1,1.0,0.0,0.0,0.55,2019-04-15 17:17:41
1781,0.6,240.2,1.4,0.0,0.0,0.76,2019-04-15 17:18:41
1782,0.6,241.3,-2.8,0.0,0.0,0.75,2019-04-15 17:19:42
1783,0.6,241.4,-1.8,0.0,0.0,0.76,2019-04-15 17:20:41
1784,0.6,240.7,1.5,0.0,0.0,0.75,2019-04-15 17:21:41
1785,0.6,242.6,-2.8,0.0,0.0,0.75,2019-04-15 17:22:42
1786,0.7,241.8,0.8,0.0,0.0,0.76,2019-04-15 17:23:42
1787,0.7,241.9,-1.7,0.0,0.0,0.77,2019-04-15 17:24:42
1788,0.8,242.3,-1.6,0.0,0.0,0.77,2019-04-15 17:25:43
1789,0.8,241.6,0.6,0.0,0.0,0.77,2019-04-15 17:26:41
1790,0.8,241.3,1.3,0.0,0.0,0.77,2019-04-15 17:27:42
1791,0.8,242.0,-1.5,0.0,0.0,0.77,2019-04-15 17:28:42
1792,0.8,242.1,-1.5,0.0,0.0,0.76,2019-04-15 17:29:42
1793,0.8,241.4,1.0,0.0,0.0,0.77,2019-04-15 17:30:42
1794,0.8,241.0,1.3,0.0,0.0,0.76,2019-04-15 17:31:41
1795,0.8,242.1,-1.0,0.0,0.0,0.76,2019-04-15 17:32:43
1796,0.8,241.0,1.4,0.0,0.0,0.76,2019-04-15 17:33:42
1797,0.8,242.0,-1.5,0.0,0.0,0.76,2019-04-15 17:34:41
1798,0.8,241.1,1.1,0.0,0.0,0.76,2019-04-15 17:35:42
1799,0.8,241.6,-1.5,0.0,0.0,0.76,2019-04-15 17:36:42
1800,0.8,241.7,0.6,0.0,0.0,0.76,2019-04-15 17:37:42
1801,0.8,241.9,-3.3,0.0,0.0,0.76,2019-04-15 17:38:42
1802,0.8,241.4,1.0,0.0,0.0,0.75,2019-04-15 17:39:41
1803,0.8,241.5,-1.5,0.0,0.0,0.75,2019-04-15 17:40:42
1804,0.8,241.0,-1.5,0.0,0.0,0.73,2019-04-15 17:41:42
1805,0.8,241.1,-1.6,0.0,0.0,0.76,2019-04-15 17:42:42
1806,0.8,241.0,1.0,0.0,0.0,0.76,2019-04-15 17:43:42
1807,0.8,240.9,1.0,0.0,0.0,0.76,2019-04-15 17:44:43
1808,0.8,241.4,-1.0,0.0,0.0,0.76,2019-04-15 17:45:42
1809,0.6,242.8,-1.5,0.0,0.0,0.75,2019-04-15 17:46:42
1810,0.6,241.7,1.4,0.0,0.0,0.75,2019-04-15 17:47:42
1811,0.6,241.3,-1.0,0.0,0.0,0.75,2019-04-15 17:48:43
1812,0.6,241.6,-1.3,0.0,0.0,0.74,2019-04-15 17:49:42
1813,0.6,241.7,-2.0,0.0,0.0,0.75,2019-04-15 17:50:42
1814,0.6,241.7,-2.0,0.0,0.0,0.75,2019-04-15 17:51:41
1815,0.6,241.8,0.6,0.0,0.0,0.75,2019-04-15 17:52:42
1816,0.6,241.6,0.5,0.0,0.0,0.74,2019-04-15 17:53:42
1817,0.6,241.9,0.8,0.0,0.0,0.75,2019-04-15 17:54:42
1818,0.6,242.4,0.5,0.0,0.0,0.75,2019-04-15 17:55:42
1819,0.6,243.2,-1.1,0.0,0.0,0.74,2019-04-15 17:56:42
1820,0.6,243.4,-1.3,0.0,0.0,0.74,2019-04-15 17:57:42
1821,0.6,243.4,-1.1,0.0,0.0,0.73,2019-04-15 17:58:43
1822,0.6,241.7,1.7,0.0,0.0,0.74,2019-04-15 17:59:41
1823,0.6,241.9,-1.0,0.0,0.0,0.74,2019-04-15 18:00:42
1824,0.6,241.7,1.4,0.0,0.0,0.75,2019-04-15 18:01:41
1825,0.6,241.7,1.0,0.0,0.0,0.74,2019-04-15 18:02:42
1826,0.6,241.1,1.3,0.0,0.0,0.74,2019-04-15 18:03:42
1827,0.6,240.2,1.4,0.0,0.0,0.75,2019-04-15 18:04:42
1828,0.6,240.1,2.0,0.0,0.0,0.75,2019-04-15 18:05:42
1829,0.7,241.3,1.5,0.0,0.0,0.76,2019-04-15 18:06:44
1830,0.7,240.9,1.0,0.0,0.0,0.75,2019-04-15 18:07:42
1831,0.8,240.9,1.2,0.0,0.0,0.75,2019-04-15 18:08:42
1832,0.8,240.4,2.2,0.0,0.0,0.76,2019-04-15 18:09:42
1833,0.8,241.7,-2.0,0.0,0.0,0.75,2019-04-15 18:10:42
1834,0.8,242.1,1.0,0.0,0.0,0.76,2019-04-15 18:11:42
1835,0.8,241.3,-2.0,0.0,0.0,0.75,2019-04-15 18:12:42
1836,0.8,241.2,1.8,0.0,0.0,0.75,2019-04-15 18:13:42
1837,0.8,241.9,1.2,0.0,0.0,0.75,2019-04-15 18:14:42
1838,0.8,242.0,-2.0,0.0,0.0,0.75,2019-04-15 18:15:41
1839,0.8,243.0,-2.1,0.0,0.0,0.75,2019-04-15 18:16:41
1840,0.8,243.4,-2.7,0.0,0.0,0.75,2019-04-15 18:17:42
